bgc_id,GCF,genome_id,contig,start,end,product,contig_edge,class
JAALKI010000023.region001,2399,GCA_011088105.1,JAALKI010000023,0,35065,phosphonate,TRUE,Others
JAALKI010000031.region001,2397,GCA_011088105.1,JAALKI010000031,6302,27361,terpene,FALSE,Terpene
JAALKI010000041.region001,3518,GCA_011088105.1,JAALKI010000041,10092,23616,terpene,TRUE,Terpene
JAALKU010000001.region001,2390;3515,GCA_011087855.1,JAALKU010000001,0,19399,terpene,TRUE,Terpene
JAALKU010000011.region001,2397,GCA_011087855.1,JAALKU010000011,1856,22915,terpene,FALSE,Terpene
JAALKU010000019.region001,2391;2398,GCA_011087855.1,JAALKU010000019,15374,24457,RiPP-like,TRUE,RiPPs
JAALKU010000042.region001,2399,GCA_011087855.1,JAALKU010000042,0,15364,phosphonate,TRUE,Others
JAAUPT010000038.region001,2400;2303,GCA_012032965.1,JAAUPT010000038,0,9391,NRPS,TRUE,NRPS
JAAUPT010000070.region001,2401;1990,GCA_012032965.1,JAAUPT010000070,0,7621,terpene,TRUE,Terpene
JAAUPT010000170.region001,2402;3548,GCA_012032965.1,JAAUPT010000170,0,5179,RiPP-like,TRUE,RiPPs
JAAUVA010000003.region001,2422,GCA_012030925.1,JAAUVA010000003,6653,23454,hserlactone,TRUE,Others
JAAUVA010000017.region001,2404;1990,GCA_012030925.1,JAAUVA010000017,0,13618,terpene,TRUE,Terpene
JAAUVA010000074.region001,2427,GCA_012030925.1,JAAUVA010000074,0,8675,terpene,TRUE,Terpene
JAAUVA010000082.region001,2406,GCA_012030925.1,JAAUVA010000082,0,8301,terpene,TRUE,Terpene
JAAUVA010000092.region001,2407,GCA_012030925.1,JAAUVA010000092,0,7859,NRPS,TRUE,NRPS
JAAUVA010000202.region001,2408,GCA_012030925.1,JAAUVA010000202,0,5524,RRE-containing,TRUE,RiPPs
JAAUVA010000251.region001,2557,GCA_012030925.1,JAAUVA010000251,0,4628,RiPP-like,TRUE,RiPPs
JAAXIB010000014.region001,3453;3461,GCA_012270585.1,JAAXIB010000014,56494,77379,terpene,FALSE,Terpene
JAAXIB010000014.region002,3533;3473,GCA_012270585.1,JAAXIB010000014,122951,153090,phosphonate,TRUE,Others
JAAXIB010000020.region001,3419,GCA_012270585.1,JAAXIB010000020,79398,87666,RiPP-like,TRUE,RiPPs
JAAXIB010000027.region001,3472,GCA_012270585.1,JAAXIB010000027,28610,52000,terpene,FALSE,Terpene
JAAXIB010000045.region001,3454;3531,GCA_012270585.1,JAAXIB010000045,24250,45294,terpene,FALSE,Terpene
JAAXIB010000046.region001,3526,GCA_012270585.1,JAAXIB010000046,0,8839,terpene,TRUE,Terpene
JAAXIB010000051.region001,2416,GCA_012270585.1,JAAXIB010000051,0,2554,terpene,TRUE,Terpene
JAAXIB010000087.region001,2417,GCA_012270585.1,JAAXIB010000087,5892,32749,proteusin;LAP,FALSE,RiPPs
JAAXUJ010000326.region001,2418,GCA_013336065.1,JAAXUJ010000326,0,3681,NRPS-like,TRUE,NRPS
JAAXUJ010000370.region001,2419,GCA_013336065.1,JAAXUJ010000370,0,3239,ladderane,TRUE,Others
JAAXXJ010000162.region001,2418,GCA_013334545.1,JAAXXJ010000162,0,6812,NRPS-like,TRUE,NRPS
JAAYUK010000088.region001,2421,GCA_012517735.1,JAAYUK010000088,79874,90704,RiPP-like,TRUE,RiPPs
JABFRI010000050.region001,2422,GCA_013141205.1,JABFRI010000050,0,6364,hserlactone,TRUE,Others
JABFRI010000265.region001,2431,GCA_013141205.1,JABFRI010000265,0,9199,terpene,TRUE,Terpene
JABFRI010000289.region001,2424,GCA_013141205.1,JABFRI010000289,0,14824,T1PKS,TRUE,PKSI
JABFRI010000331.region001,1990;1949,GCA_013141205.1,JABFRI010000331,0,12591,terpene,TRUE,Terpene
JABFRI010000342.region001,2426;2047,GCA_013141205.1,JABFRI010000342,0,31552,NRPS,TRUE,NRPS
JABFRI010000433.region001,2427,GCA_013141205.1,JABFRI010000433,0,13209,terpene,TRUE,Terpene
JABFRI010000439.region001,2428,GCA_013141205.1,JABFRI010000439,0,7412,phosphonate,TRUE,Others
JABFRI010000480.region001,2046,GCA_013141205.1,JABFRI010000480,0,6976,RiPP-like,TRUE,RiPPs
JABFRK010000098.region001,2430,GCA_013141215.1,JABFRK010000098,0,8614,arylpolyene,TRUE,Others
JABFRK010000101.region001,2431,GCA_013141215.1,JABFRK010000101,0,11496,terpene,TRUE,Terpene
JABFRK010000243.region001,2432;2491,GCA_013141215.1,JABFRK010000243,0,3936,terpene,TRUE,Terpene
JABFRK010000369.region001,2977;2490,GCA_013141215.1,JABFRK010000369,0,2938,terpene,TRUE,Terpene
JABFRK010000415.region001,3158;2737,GCA_013141215.1,JABFRK010000415,0,6463,RRE-containing,TRUE,RiPPs
JABFSG010000004.region001,1938;2485,GCA_013140715.1,JABFSG010000004,23470,65105,phosphonate,FALSE,Others
JABFSG010000016.region001,2436;3315;2976,GCA_013140715.1,JABFSG010000016,28168,48882,hserlactone,FALSE,Others
JABFSG010000023.region001,2046,GCA_013140715.1,JABFSG010000023,14682,26542,RiPP-like,FALSE,RiPPs
JABFSG010000037.region001,2007,GCA_013140715.1,JABFSG010000037,1956,24131,terpene,FALSE,Terpene
JABFSG010000048.region001,2977;2490,GCA_013140715.1,JABFSG010000048,32185,53232,terpene,FALSE,Terpene
JABFSG010000057.region001,3158;2737,GCA_013140715.1,JABFSG010000057,6491,26785,RRE-containing,FALSE,RiPPs
JABFSG010000079.region001,2491,GCA_013140715.1,JABFSG010000079,36774,49101,terpene,TRUE,Terpene
JABFSQ010000016.region001,3548,GCA_013140535.1,JABFSQ010000016,0,4410,RiPP-like,TRUE,RiPPs
JABFSQ010000043.region001,2044,GCA_013140535.1,JABFSQ010000043,0,13476,terpene,TRUE,Terpene
JABFSQ010000091.region001,3210;2765;2976,GCA_013140535.1,JABFSQ010000091,0,3699,hserlactone,TRUE,Others
JABFSQ010000133.region001,2445,GCA_013140535.1,JABFSQ010000133,0,3569,terpene,TRUE,Terpene
JABFSQ010000410.region001,2491,GCA_013140535.1,JABFSQ010000410,699,17349,terpene,TRUE,Terpene
JABFSU010000002.region001,2447,GCA_013140455.1,JABFSU010000002,0,27770,NRPS;RRE-containing,TRUE,Others
JABFSU010000009.region001,2977;2490,GCA_013140455.1,JABFSU010000009,52902,73892,terpene,FALSE,Terpene
JABFSU010000011.region001,3553,GCA_013140455.1,JABFSU010000011,0,9033,terpene,TRUE,Terpene
JABFSU010000030.region001,2430;3199,GCA_013140455.1,JABFSU010000030,447,41665,arylpolyene,FALSE,Others
JABFSU010000057.region001,2747,GCA_013140455.1,JABFSU010000057,43978,72061,RRE-containing,FALSE,RiPPs
JABFSU010000066.region001,2452;3543,GCA_013140455.1,JABFSU010000066,1557,36679,phosphonate,TRUE,Others
JABFSU010000080.region001,2511,GCA_013140455.1,JABFSU010000080,0,12423,terpene,TRUE,Terpene
JACAEY010000070.region001,2454,GCA_013388605.1,JACAEY010000070,15701,33198,betalactone,TRUE,Others
JACAFD010000036.region001,2495;2770,GCA_013388555.1,JACAFD010000036,0,3423,arylpolyene,TRUE,Others
JACAFD010000068.region001,2436;2765;2976,GCA_013388555.1,JACAFD010000068,38556,59459,hserlactone,FALSE,Others
JACAFD010000071.region001,2457;3511,GCA_013388555.1,JACAFD010000071,21549,34355,redox-cofactor,TRUE,Others
JACAFD010000151.region001,3157,GCA_013388555.1,JACAFD010000151,3245,14736,RiPP-like,FALSE,RiPPs
JACAFD010000197.region001,2459;1990,GCA_013388555.1,JACAFD010000197,4774,25644,terpene,FALSE,Terpene
JACAFD010000228.region001,2977;2490,GCA_013388555.1,JACAFD010000228,0,16559,terpene,TRUE,Terpene
JACAFD010000239.region001,2046,GCA_013388555.1,JACAFD010000239,1847,13710,RiPP-like,FALSE,RiPPs
JACAFD010000272.region001,2007,GCA_013388555.1,JACAFD010000272,0,17930,terpene,TRUE,Terpene
JACAFD010000313.region001,2463,GCA_013388555.1,JACAFD010000313,0,9090,phosphonate,TRUE,Others
JACAFE010000037.region001,2464;2373,GCA_013388435.1,JACAFE010000037,0,35455,NRPS-like,TRUE,NRPS
JACAFE010000048.region001,2465;2942,GCA_013388435.1,JACAFE010000048,23186,45102,ladderane,TRUE,Others
JACAFE010000052.region001,2466,GCA_013388435.1,JACAFE010000052,0,16869,ranthipeptide,TRUE,RiPPs
JACAFF010000002.region001,2467,GCA_013388455.1,JACAFF010000002,69116,100531,ladderane,TRUE,Others
JACAFF010000030.region001,2468,GCA_013388455.1,JACAFF010000030,17494,38885,ranthipeptide,FALSE,RiPPs
JACAFF010000039.region001,2469;2330,GCA_013388455.1,JACAFF010000039,0,24768,ladderane,TRUE,Others
JACCYV010000120.region001,2470,GCA_013696305.1,JACCYV010000120,0,5277,NRPS,TRUE,NRPS
JACCYV010000127.region001,3553,GCA_013696305.1,JACCYV010000127,7338,28214,terpene,FALSE,Terpene
JACCYV010000131.region001,2511,GCA_013696305.1,JACCYV010000131,6105,28283,terpene,FALSE,Terpene
JACCYV010000135.region001,2559,GCA_013696305.1,JACCYV010000135,0,19958,terpene,TRUE,Terpene
JACCYV010000193.region001,2549,GCA_013696305.1,JACCYV010000193,0,10902,RRE-containing,TRUE,RiPPs
JACCYV010000259.region001,2554;2537,GCA_013696305.1,JACCYV010000259,0,4411,phosphonate,TRUE,Others
JACCYV010000327.region001,2476;2063,GCA_013696305.1,JACCYV010000327,0,16245,arylpolyene,TRUE,Others
JACCYV010000334.region001,2547,GCA_013696305.1,JACCYV010000334,0,6666,RiPP-like,TRUE,RiPPs
JACCYV010000352.region001,2478;2151,GCA_013696305.1,JACCYV010000352,0,5905,NRPS-like,TRUE,NRPS
JACDDF010000023.region001,1980,GCA_013817135.1,JACDDF010000023,0,12202,terpene,TRUE,Terpene
JACDDF010000165.region001,2480;3482;3052,GCA_013817135.1,JACDDF010000165,0,5949,phosphonate,TRUE,Others
JACDDF010000356.region001,2481;3022;3034,GCA_013817135.1,JACDDF010000356,0,3990,arylpolyene,TRUE,Others
JACDOO010000001.region001,2482,GCA_013521025.1,JACDOO010000001,224116,235976,RiPP-like,FALSE,RiPPs
JACDOO010000009.region001,2483,GCA_013521025.1,JACDOO010000009,74332,91420,terpene,FALSE,Terpene
JACDOO010000009.region002,2511,GCA_013521025.1,JACDOO010000009,269785,291966,terpene,FALSE,Terpene
JACDOO010000014.region001,3258;2485,GCA_013521025.1,JACDOO010000014,0,32889,phosphonate,TRUE,Others
JACDOO010000017.region001,2486,GCA_013521025.1,JACDOO010000017,38580,59450,terpene,FALSE,Terpene
JACMLT010000001.region001,2046,GCA_014379455.1,JACMLT010000001,2488,14348,RiPP-like,FALSE,RiPPs
JACMLT010000046.region001,2488;2969,GCA_014379455.1,JACMLT010000046,0,4975,phosphonate,TRUE,Others
JACMLT010000070.region001,2811;3178,GCA_014379455.1,JACMLT010000070,0,18609,RRE-containing,TRUE,RiPPs
JACMLT010000109.region001,2559;2490,GCA_014379455.1,JACMLT010000109,0,20013,terpene,TRUE,Terpene
JACMLT010000110.region001,2491,GCA_014379455.1,JACMLT010000110,0,15532,terpene,TRUE,Terpene
JACMLT010000213.region001,2007,GCA_014379455.1,JACMLT010000213,5111,23089,terpene,TRUE,Terpene
JACMLT010000245.region001,2493;2765;2173,GCA_014379455.1,JACMLT010000245,0,5994,hserlactone,TRUE,Others
JACMLT010000367.region001,2494;2303,GCA_014379455.1,JACMLT010000367,0,6043,NRPS,TRUE,NRPS
JACMLT010000377.region001,2495;2770,GCA_014379455.1,JACMLT010000377,0,18436,arylpolyene,TRUE,Others
JACNKH010000048.region001,2496;2320,GCA_014382155.1,JACNKH010000048,0,5983,ranthipeptide,TRUE,RiPPs
JACNKH010000172.region001,2497,GCA_014382155.1,JACNKH010000172,0,14588,hserlactone,TRUE,Others
JACVSD010000023.region001,2046,GCA_014534095.1,JACVSD010000023,0,9304,RiPP-like,TRUE,RiPPs
JACVSD010000048.region001,2044,GCA_014534095.1,JACVSD010000048,0,12608,terpene,TRUE,Terpene
JADJKE010000001.region001,2547,GCA_016706135.1,JADJKE010000001,397819,409685,RiPP-like,FALSE,RiPPs
JADJKE010000003.region001,2553,GCA_016706135.1,JADJKE010000003,7312,29490,terpene,FALSE,Terpene
JADJKE010000005.region001,2558,GCA_016706135.1,JADJKE010000005,67459,94365,betalactone,FALSE,Others
JADJKE010000007.region001,2845;2552,GCA_016706135.1,JADJKE010000007,99823,172539,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
JADJKE010000008.region001,2532,GCA_016706135.1,JADJKE010000008,28691,78054,NRPS,FALSE,NRPS
JADJKE010000011.region001,2549,GCA_016706135.1,JADJKE010000011,27993,48311,RRE-containing,FALSE,RiPPs
JADJKE010000011.region002,2550,GCA_016706135.1,JADJKE010000011,139115,159988,terpene,FALSE,Terpene
JADJKE010000013.region001,2559,GCA_016706135.1,JADJKE010000013,8571,29504,terpene,FALSE,Terpene
JADJKE010000016.region001,2554;2537,GCA_016706135.1,JADJKE010000016,42783,84418,phosphonate,FALSE,Others
JADJMY010000001.region001,2557,GCA_016709365.1,JADJMY010000001,411666,421831,RiPP-like,FALSE,RiPPs
JADJMY010000001.region002,2547,GCA_016709365.1,JADJMY010000001,865456,877322,RiPP-like,FALSE,RiPPs
JADJMY010000001.region003,2511,GCA_016709365.1,JADJMY010000001,1572014,1592915,terpene,FALSE,Terpene
JADJMY010000001.region004,2559,GCA_016709365.1,JADJMY010000001,1966858,1987355,terpene,FALSE,Terpene
JADJMY010000001.region005,2549,GCA_016709365.1,JADJMY010000001,2099557,2119875,RRE-containing,FALSE,RiPPs
JADJMY010000001.region006,2550,GCA_016709365.1,JADJMY010000001,2211845,2232721,terpene,FALSE,Terpene
JADJMY010000001.region007,2532,GCA_016709365.1,JADJMY010000001,2385400,2432076,NRPS,FALSE,NRPS
JADJMY010000001.region008,2845;2552,GCA_016709365.1,JADJMY010000001,2774817,2863973,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
JADJMY010000004.region001,2558,GCA_016709365.1,JADJMY010000004,447464,474371,betalactone,FALSE,Others
JADJMY010000004.region002,2554;2537,GCA_016709365.1,JADJMY010000004,711202,752837,phosphonate,FALSE,Others
JADJRP010000001.region001,2519,GCA_016712165.1,JADJRP010000001,546737,566886,terpene,FALSE,Terpene
JADJRP010000001.region002,2520;2029,GCA_016712165.1,JADJRP010000001,839263,860124,terpene,FALSE,Terpene
JADJRP010000001.region003,2073,GCA_016712165.1,JADJRP010000001,1002477,1022816,RRE-containing,FALSE,RiPPs
JADJRP010000002.region001,2522,GCA_016712165.1,JADJRP010000002,343307,352664,RiPP-like,FALSE,RiPPs
JADJRP010000002.region002,2523,GCA_016712165.1,JADJRP010000002,461360,472206,RiPP-like,FALSE,RiPPs
JADJRP010000002.region003,2428;2042,GCA_016712165.1,JADJRP010000002,1006174,1047809,phosphonate,FALSE,Others
JADJRP010000003.region001,2558,GCA_016712165.1,JADJRP010000003,258675,286444,betalactone,FALSE,Others
JADJRP010000015.region001,2526,GCA_016712165.1,JADJRP010000015,697656,718403,hserlactone,FALSE,Others
JADJRP010000015.region002,2527,GCA_016712165.1,JADJRP010000015,1010295,1055041,T1PKS,FALSE,PKSI
JADJRP010000015.region003,2044,GCA_016712165.1,JADJRP010000015,1193168,1215352,terpene,FALSE,Terpene
JADJSL010000001.region001,2547,GCA_016711755.1,JADJSL010000001,260483,272349,RiPP-like,FALSE,RiPPs
JADJSL010000003.region001,2553,GCA_016711755.1,JADJSL010000003,0,20407,terpene,TRUE,Terpene
JADJSL010000005.region001,2558,GCA_016711755.1,JADJSL010000005,189462,216335,betalactone,FALSE,Others
JADJSL010000006.region001,2532,GCA_016711755.1,JADJSL010000006,164319,213682,NRPS,FALSE,NRPS
JADJSL010000007.region001,2549,GCA_016711755.1,JADJSL010000007,21504,41822,RRE-containing,FALSE,RiPPs
JADJSL010000007.region002,2559,GCA_016711755.1,JADJSL010000007,153854,174787,terpene,FALSE,Terpene
JADJSL010000010.region001,2845;2552,GCA_016711755.1,JADJSL010000010,43453,131437,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
JADJSL010000014.region001,2550,GCA_016711755.1,JADJSL010000014,10229,31105,terpene,FALSE,Terpene
JADJSL010000024.region001,2554;2537,GCA_016711755.1,JADJSL010000024,45615,87025,phosphonate,FALSE,Others
JADJXO010000001.region001,2029,GCA_016715825.1,JADJXO010000001,113043,131887,terpene,FALSE,Terpene
JADJXO010000001.region002,2559,GCA_016715825.1,JADJXO010000001,510506,531562,terpene,FALSE,Terpene
JADJXO010000002.region001,2047,GCA_016715825.1,JADJXO010000002,355716,404986,NRPS,FALSE,NRPS
JADJXO010000002.region002,2035,GCA_016715825.1,JADJXO010000002,615678,625633,RiPP-like,FALSE,RiPPs
JADJXO010000002.region003,2046,GCA_016715825.1,JADJXO010000002,702976,714827,RiPP-like,FALSE,RiPPs
JADJXO010000003.region001,2422,GCA_016715825.1,JADJXO010000003,373365,394082,hserlactone,FALSE,Others
JADJXO010000010.region001,2044,GCA_016715825.1,JADJXO010000010,22241,43927,terpene,FALSE,Terpene
JADJXO010000013.region001,2545;2013,GCA_016715825.1,JADJXO010000013,51986,72298,RRE-containing,FALSE,RiPPs
JADJXO010000013.region002,2428;2042,GCA_016715825.1,JADJXO010000013,102265,143900,phosphonate,FALSE,Others
JADJYN010000001.region001,2547,GCA_016719745.1,JADJYN010000001,444225,456091,RiPP-like,FALSE,RiPPs
JADJYN010000002.region001,2559,GCA_016719745.1,JADJYN010000002,267600,288095,terpene,FALSE,Terpene
JADJYN010000002.region002,2549,GCA_016719745.1,JADJYN010000002,401589,421907,RRE-containing,FALSE,RiPPs
JADJYN010000002.region003,2550,GCA_016719745.1,JADJYN010000002,514012,534888,terpene,FALSE,Terpene
JADJYN010000005.region001,2551;3193;2532,GCA_016719745.1,JADJYN010000005,139545,186117,NRPS,FALSE,NRPS
JADJYN010000006.region001,2845;2552,GCA_016719745.1,JADJYN010000006,49763,138885,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
JADJYN010000007.region001,2553,GCA_016719745.1,JADJYN010000007,209081,231259,terpene,FALSE,Terpene
JADJYN010000009.region001,2554;2537,GCA_016719745.1,JADJYN010000009,29115,70750,phosphonate,FALSE,Others
JADJYN010000011.region001,2557,GCA_016719745.1,JADJYN010000011,20673,32182,RiPP-like,FALSE,RiPPs
JADJYN010000027.region001,2558,GCA_016719745.1,JADJYN010000027,107052,133958,betalactone,FALSE,Others
JADKGJ010000001.region001,2557,GCA_016722315.1,JADKGJ010000001,369528,380983,RiPP-like,FALSE,RiPPs
JADKGJ010000004.region001,2558,GCA_016722315.1,JADKGJ010000004,203304,230210,betalactone,FALSE,Others
JADKGJ010000005.region001,2559,GCA_016722315.1,JADKGJ010000005,117086,138019,terpene,FALSE,Terpene
JADKGJ010000006.region001,2532,GCA_016722315.1,JADKGJ010000006,50003,99366,NRPS,FALSE,NRPS
JADKGJ010000008.region001,2549,GCA_016722315.1,JADKGJ010000008,31083,51401,RRE-containing,FALSE,RiPPs
JADKGJ010000008.region002,2550,GCA_016722315.1,JADKGJ010000008,143373,164249,terpene,FALSE,Terpene
JADKGJ010000011.region001,2554;2537,GCA_016722315.1,JADKGJ010000011,69050,110685,phosphonate,FALSE,Others
JADKGJ010000012.region001,2511,GCA_016722315.1,JADKGJ010000012,12311,34489,terpene,FALSE,Terpene
JADKGJ010000014.region001,2547,GCA_016722315.1,JADKGJ010000014,115340,127206,RiPP-like,FALSE,RiPPs
JADKGJ010000027.region001,2845;2552,GCA_016722315.1,JADKGJ010000027,160851,249057,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
JADKGV010000004.region001,2428,GCA_016722055.1,JADKGV010000004,112401,154036,phosphonate,FALSE,Others
JADKGV010000004.region002,2523,GCA_016722055.1,JADKGV010000004,693597,702141,RiPP-like,FALSE,RiPPs
JADKGV010000004.region003,2569;2522,GCA_016722055.1,JADKGV010000004,818455,829974,RiPP-like,FALSE,RiPPs
JADKGV010000004.region004,2035,GCA_016722055.1,JADKGV010000004,911516,922998,RiPP-like,FALSE,RiPPs
JADKGV010000004.region005,2526,GCA_016722055.1,JADKGV010000004,1862089,1882836,hserlactone,FALSE,Others
JADKGV010000004.region006,2070,GCA_016722055.1,JADKGV010000004,2188777,2235161,T1PKS,FALSE,PKSI
JADKGV010000004.region007,3373,GCA_016722055.1,JADKGV010000004,2373732,2394297,terpene,FALSE,Terpene
JADKGV010000004.region008,2073,GCA_016722055.1,JADKGV010000004,2607053,2627392,RRE-containing,FALSE,RiPPs
JADKGV010000004.region009,2520;3354,GCA_016722055.1,JADKGV010000004,2772280,2792198,terpene,FALSE,Terpene
JADKGV010000004.region010,2519,GCA_016722055.1,JADKGV010000004,3099946,3121002,terpene,FALSE,Terpene
JADKGV010000006.region001,2132,GCA_016722055.1,JADKGV010000006,634575,662344,betalactone,FALSE,Others
JZQY01000004.1.region001,2532,GCA_001567445.1,JZQY01000004.1,27290,67970,NRPS,TRUE,NRPS
JZQY01000009.1.region001,3551,GCA_001567445.1,JZQY01000009.1,0,51795,betalactone;lanthipeptide-class-v,TRUE,Others
JZQY01000016.1.region001,3546,GCA_001567445.1,JZQY01000016.1,0,23053,NRPS;T1PKS,TRUE,PKS-NRP_Hybrids
JZQY01000029.1.region001,2549,GCA_001567445.1,JZQY01000029.1,31424,51742,RRE-containing,FALSE,RiPPs
JZQY01000030.1.region001,2511,GCA_001567445.1,JZQY01000030.1,44729,66964,terpene,FALSE,Terpene
JZQY01000031.1.region001,3548,GCA_001567445.1,JZQY01000031.1,73583,85446,RiPP-like,FALSE,RiPPs
JZQY01000033.1.region001,3549,GCA_001567445.1,JZQY01000033.1,229921,248087,terpene,TRUE,Terpene
JZQY01000044.1.region001,2585;3550,GCA_001567445.1,JZQY01000044.1,0,15362,NRPS,TRUE,NRPS
JZQY01000048.1.region001,3553,GCA_001567445.1,JZQY01000048.1,79490,90286,terpene,TRUE,Terpene
JZQY01000062.1.region001,2557,GCA_001567445.1,JZQY01000062.1,10689,22171,RiPP-like,FALSE,RiPPs
JZQY01000064.1.region001,1966;3544,GCA_001567445.1,JZQY01000064.1,0,37732,NRPS-like;phosphonate,TRUE,Others
LNDU01000022.1.region001,2495;2770,GCA_001464735.1,LNDU01000022.1,0,23733,arylpolyene,TRUE,Others
LNDU01000029.1.region001,2590;3241,GCA_001464735.1,LNDU01000029.1,21083,32934,RiPP-like,FALSE,RiPPs
LNDU01000039.1.region001,2428,GCA_001464735.1,LNDU01000039.1,163028,204663,phosphonate,FALSE,Others
LNDU01000047.1.region001,2422,GCA_001464735.1,LNDU01000047.1,156417,177134,hserlactone,FALSE,Others
LNDU01000051.1.region001,2427,GCA_001464735.1,LNDU01000051.1,144,21197,terpene,FALSE,Terpene
LNDU01000052.1.region001,2007,GCA_001464735.1,LNDU01000052.1,1491,14260,terpene,TRUE,Terpene
LNDU01000056.1.region001,1990,GCA_001464735.1,LNDU01000056.1,42532,63396,terpene,FALSE,Terpene
LNDU01000056.1.region002,2012,GCA_001464735.1,LNDU01000056.1,174561,190236,RRE-containing,TRUE,RiPPs
LNDU01000061.1.region001,2597,GCA_001464735.1,LNDU01000061.1,157556,177841,RRE-containing,FALSE,RiPPs
LVWS01000015.1.region001,3158;2013,GCA_002083365.1,LVWS01000015.1,9029,29341,RRE-containing,FALSE,RiPPs
LVWS01000018.1.region001,2430,GCA_002083365.1,LVWS01000018.1,40508,81726,arylpolyene,FALSE,Others
LVWS01000029.1.region001,2600,GCA_002083365.1,LVWS01000029.1,0,15176,LAP,TRUE,RiPPs
LVWS01000031.1.region001,2601,GCA_002083365.1,LVWS01000031.1,79682,112861,NRPS-like,TRUE,NRPS
LVWS01000032.1.region001,2427,GCA_002083365.1,LVWS01000032.1,160326,181379,terpene,FALSE,Terpene
LVWS01000033.1.region001,2047,GCA_002083365.1,LVWS01000033.1,83790,133045,NRPS,FALSE,NRPS
LVWS01000033.1.region002,2132,GCA_002083365.1,LVWS01000033.1,345068,372996,betalactone,FALSE,Others
LVWS01000033.1.region003,3157,GCA_002083365.1,LVWS01000033.1,382760,392149,RiPP-like,FALSE,RiPPs
LVWS01000033.1.region004,2046,GCA_002083365.1,LVWS01000033.1,472320,484171,RiPP-like,FALSE,RiPPs
LVWS01000033.1.region005,2422,GCA_002083365.1,LVWS01000033.1,599657,620443,hserlactone,FALSE,Others
LVWS01000037.1.region001,2520;2029,GCA_002083365.1,LVWS01000037.1,0,14857,terpene,TRUE,Terpene
LVWS01000038.1.region001,3373,GCA_002083365.1,LVWS01000038.1,63409,85593,terpene,FALSE,Terpene
LVWS01000039.1.region001,3154;2028,GCA_002083365.1,LVWS01000039.1,1854,43534,phosphonate,FALSE,Others
LVWT01000013.1.region001,2977;3337,GCA_002083405.1,LVWT01000013.1,3024,24071,terpene,FALSE,Terpene
LVWT01000021.1.region001,2612,GCA_002083405.1,LVWT01000021.1,15799,26645,RiPP-like,FALSE,RiPPs
LVWT01000022.1.region001,2613;3315;2422,GCA_002083405.1,LVWT01000022.1,95467,116211,hserlactone,FALSE,Others
LVWT01000026.1.region001,2143;2430,GCA_002083405.1,LVWT01000026.1,84981,109802,arylpolyene,TRUE,Others
LVWT01000028.1.region001,3157,GCA_002083405.1,LVWT01000028.1,1241,12669,RiPP-like,FALSE,RiPPs
LVWT01000049.1.region001,2428,GCA_002083405.1,LVWT01000049.1,191227,232862,phosphonate,FALSE,Others
LVWT01000054.1.region001,3373,GCA_002083405.1,LVWT01000054.1,73777,95952,terpene,FALSE,Terpene
LVWU01000088.1.region001,2428;2042,GCA_002083355.1,LVWU01000088.1,0,15728,phosphonate,TRUE,Others
LVWU01000147.1.region001,2046,GCA_002083355.1,LVWU01000147.1,0,8029,RiPP-like,TRUE,RiPPs
LVWU01000192.1.region001,2519,GCA_002083355.1,LVWU01000192.1,0,17074,terpene,TRUE,Terpene
LVWU01000214.1.region001,2621;2801,GCA_002083355.1,LVWU01000214.1,0,11228,NRPS,TRUE,NRPS
LVWU01000294.1.region001,2422;2242,GCA_002083355.1,LVWU01000294.1,0,9732,hserlactone,TRUE,Others
LVWU01000335.1.region001,3373,GCA_002083355.1,LVWU01000335.1,6694,28878,terpene,FALSE,Terpene
LXTH01000134.1.region001,2624;3518,GCA_001643555.1,LXTH01000134.1,0,5910,terpene,TRUE,Terpene
LXTH01000190.1.region001,2625;2488,GCA_001643555.1,LXTH01000190.1,0,3851,phosphonate,TRUE,Others
LXTH01000223.1.region001,2626,GCA_001643555.1,LXTH01000223.1,0,3446,T3PKS,TRUE,PKSother
MHDS01000007.1.region001,2662,GCA_001805025.1,MHDS01000007.1,0,13839,terpene,TRUE,Terpene
MHDS01000061.1.region001,2628,GCA_001805025.1,MHDS01000061.1,0,10338,lassopeptide,TRUE,RiPPs
MHDS01000083.1.region001,2629,GCA_001805025.1,MHDS01000083.1,0,6432,acyl_amino_acids,TRUE,Others
MHDT01000022.1.region001,2630;2248,GCA_001803605.1,MHDT01000022.1,11154,53749,NRPS-like,FALSE,NRPS
MHDT01000025.1.region001,2631;2247,GCA_001803605.1,MHDT01000025.1,36477,51533,hserlactone,TRUE,Others
MHDU01000001.1.region001,2630;2248,GCA_001803635.1,MHDU01000001.1,0,41002,NRPS-like,TRUE,NRPS
MHDW01000045.1.region001,3065,GCA_001803645.1,MHDW01000045.1,0,12572,ranthipeptide,TRUE,RiPPs
MHDW01000080.1.region001,2634;3060,GCA_001803645.1,MHDW01000080.1,0,7617,NRPS-like,TRUE,NRPS
MHDW01000091.1.region001,2635,GCA_001803645.1,MHDW01000091.1,0,17552,RRE-containing,TRUE,RiPPs
