bgc_id,GCF,genome_id,contig,start,end,product,contig_edge,class
LNFB01000218.1.region001,3863;1981,GCA_001464385.1,LNFB01000218.1,35031,45934,RiPP-like,FALSE,RiPPs
LNFB01000220.1.region001,3864,GCA_001464385.1,LNFB01000220.1,0,24577,T3PKS,TRUE,PKSother
LNFB01000224.1.region001,3865,GCA_001464385.1,LNFB01000224.1,1946,19219,linaridin,TRUE,RiPPs
LNFB01000242.1.region001,3866,GCA_001464385.1,LNFB01000242.1,62628,84503,indole,FALSE,Others
LNFB01000287.1.region001,3867,GCA_001464385.1,LNFB01000287.1,7447,19191,terpene,TRUE,Terpene
LNFB01000306.1.region001,3868,GCA_001464385.1,LNFB01000306.1,9598,31560,indole,FALSE,Others
LNFB01000324.1.region001,3869,GCA_001464385.1,LNFB01000324.1,0,3314,RiPP-like,TRUE,RiPPs
LNFB01000340.1.region001,3870,GCA_001464385.1,LNFB01000340.1,0,19364,terpene,TRUE,Terpene
LNFB01000359.1.region001,3871,GCA_001464385.1,LNFB01000359.1,0,32516,T3PKS;RiPP-like,TRUE,Others
LNFB01000360.1.region001,3872,GCA_001464385.1,LNFB01000360.1,6600,32609,NRPS-like,TRUE,NRPS
LNFB01000378.1.region001,3873;2335,GCA_001464385.1,LNFB01000378.1,0,50506,lanthipeptide-class-ii;arylpolyene,TRUE,Others
LNFB01000380.1.region001,3874,GCA_001464385.1,LNFB01000380.1,0,21634,arylpolyene,TRUE,Others
MEMX01000031.1.region001,3875,GCA_001768075.1,MEMX01000031.1,28668,49932,ranthipeptide,FALSE,RiPPs
MEMX01000056.1.region001,3876;2019,GCA_001768075.1,MEMX01000056.1,0,30628,T3PKS,TRUE,PKSother
MEMX01000072.1.region001,3877,GCA_001768075.1,MEMX01000072.1,33811,52813,thioamitides,TRUE,Others
MEMX01000078.1.region001,3878,GCA_001768075.1,MEMX01000078.1,25305,36157,RiPP-like,FALSE,RiPPs
MEMX01000084.1.region001,3879;2550,GCA_001768075.1,MEMX01000084.1,0,35675,arylpolyene,TRUE,Others
MEMX01000091.1.region001,3880;4525,GCA_001768075.1,MEMX01000091.1,0,18759,terpene,TRUE,Terpene
MEMX01000095.1.region001,3881;3932;834,GCA_001768075.1,MEMX01000095.1,106611,151294,NRPS-like,FALSE,NRPS
MEMX01000100.1.region001,3882,GCA_001768075.1,MEMX01000100.1,0,42977,NRPS;T1PKS;NRPS-like,TRUE,PKS-NRP_Hybrids
MEMX01000134.1.region001,3883,GCA_001768075.1,MEMX01000134.1,12089,67700,NRPS;NRPS-like,FALSE,NRPS
MGST01000013.1.region001,3884,GCA_001798605.1,MGST01000013.1,360,30535,hglE-KS,TRUE,PKSother
MGST01000016.1.region001,3885,GCA_001798605.1,MGST01000016.1,45201,67121,RRE-containing,FALSE,RiPPs
MGST01000048.1.region001,3886,GCA_001798605.1,MGST01000048.1,31229,61489,NRPS,TRUE,NRPS
MGST01000063.1.region001,3887,GCA_001798605.1,MGST01000063.1,0,16984,ranthipeptide,TRUE,RiPPs
MGST01000083.1.region001,3888,GCA_001798605.1,MGST01000083.1,0,16846,lassopeptide;RRE-containing,TRUE,RiPPs
MGST01000084.1.region001,3889,GCA_001798605.1,MGST01000084.1,0,14576,phosphonate;T1PKS,TRUE,Others
MGST01000085.1.region001,3890;3823,GCA_001798605.1,MGST01000085.1,0,14709,RRE-containing,TRUE,RiPPs
MGST01000106.1.region001,3891,GCA_001798605.1,MGST01000106.1,0,13575,terpene,TRUE,Terpene
MGST01000192.1.region001,3892,GCA_001798605.1,MGST01000192.1,0,9468,thioamitides,TRUE,Others
MKVQ01000001.1.region001,3893,GCA_001899635.1,MKVQ01000001.1,312053,322908,RiPP-like,FALSE,RiPPs
MKVQ01000002.1.region001,3894;8346;7094,GCA_001899635.1,MKVQ01000002.1,86496,127732,ladderane,FALSE,Others
MKVQ01000010.1.region001,3895;4740,GCA_001899635.1,MKVQ01000010.1,84628,104928,RRE-containing,FALSE,RiPPs
MKVQ01000011.1.region001,3896,GCA_001899635.1,MKVQ01000011.1,0,8908,RiPP-like,TRUE,RiPPs
MKVQ01000012.1.region001,3897,GCA_001899635.1,MKVQ01000012.1,143165,184326,T3PKS,FALSE,PKSother
MKVQ01000013.1.region001,3898,GCA_001899635.1,MKVQ01000013.1,130455,141409,RiPP-like,FALSE,RiPPs
MKVQ01000025.1.region001,3899,GCA_001899635.1,MKVQ01000025.1,10557,55270,NRPS-like,FALSE,NRPS
MKVQ01000025.1.region002,3900,GCA_001899635.1,MKVQ01000025.1,102662,113718,terpene,TRUE,Terpene
MKVQ01000026.1.region001,3901;5663,GCA_001899635.1,MKVQ01000026.1,0,30631,PKS-like,TRUE,PKSother
MKVQ01000038.1.region001,3902,GCA_001899635.1,MKVQ01000038.1,0,37665,NRPS-like,TRUE,NRPS
MKVQ01000041.1.region001,3903;3818,GCA_001899635.1,MKVQ01000041.1,11056,55983,arylpolyene,FALSE,Others
MKVQ01000044.1.region001,3904,GCA_001899635.1,MKVQ01000044.1,52311,74367,redox-cofactor,FALSE,Others
MKVQ01000044.1.region002,3905,GCA_001899635.1,MKVQ01000044.1,156360,177443,indole,FALSE,Others
MKVQ01000048.1.region001,3906,GCA_001899635.1,MKVQ01000048.1,368995,448668,T1PKS;NRPS;NRPS-like,FALSE,PKS-NRP_Hybrids
MKVQ01000049.1.region001,3907,GCA_001899635.1,MKVQ01000049.1,241840,283583,phosphonate,FALSE,Others
MNFJ01000040.1.region001,8287,GCA_001918155.1,MNFJ01000040.1,3111,47458,NRPS-like,FALSE,NRPS
MNFJ01000086.1.region001,3916,GCA_001918155.1,MNFJ01000086.1,0,20486,redox-cofactor,TRUE,Others
MNFJ01000124.1.region001,8298;3917,GCA_001918155.1,MNFJ01000124.1,0,36668,T3PKS,TRUE,PKSother
MNFJ01000143.1.region001,3911,GCA_001918155.1,MNFJ01000143.1,1505,10195,RiPP-like,TRUE,RiPPs
MNGJ01000020.1.region001,3911,GCA_001918665.1,MNGJ01000020.1,2078,11323,RiPP-like,TRUE,RiPPs
MNGJ01000022.1.region001,8298;3917,GCA_001918665.1,MNGJ01000022.1,0,36348,T3PKS,TRUE,PKSother
MNGJ01000120.1.region001,8287,GCA_001918665.1,MNGJ01000120.1,1646,29379,NRPS-like,TRUE,NRPS
MNKB01000024.1.region001,8287,GCA_001920585.1,MNKB01000024.1,7359,33134,NRPS-like,TRUE,NRPS
MNKB01000102.1.region001,3916,GCA_001920585.1,MNKB01000102.1,0,11325,redox-cofactor,TRUE,Others
MNKB01000106.1.region001,8298;3917,GCA_001920585.1,MNKB01000106.1,4217,34755,T3PKS,TRUE,PKSother
MWCO01000030.1.region001,3918,GCA_002070115.1,MWCO01000030.1,0,18018,RRE-containing,TRUE,RiPPs
MWCO01000045.1.region001,3919,GCA_002070115.1,MWCO01000045.1,24598,45516,terpene,FALSE,Terpene
MWCO01000048.1.region001,3920,GCA_002070115.1,MWCO01000048.1,8152,47232,hglE-KS,TRUE,PKSother
MWCO01000057.1.region001,3921,GCA_002070115.1,MWCO01000057.1,0,39490,acyl_amino_acids,TRUE,Others
"NASX01000004.1.region001",3922,GCA_002085155.1,"NASX01000004.1",0,16725,terpene,TRUE,Terpene
"NASX01000007.1.region001",3923,GCA_002085155.1,"NASX01000007.1",53976,97000,NRPS-like,FALSE,NRPS
"NASX01000010.1.region001",3924,GCA_002085155.1,"NASX01000010.1",55895,78003,thioamitides,FALSE,Others
"NASX01000011.1.region001",3925,GCA_002085155.1,"NASX01000011.1",70545,82363,RiPP-like,FALSE,RiPPs
"NASX01000018.1.region001",3926,GCA_002085155.1,"NASX01000018.1",45594,82096,arylpolyene,TRUE,Others
"NASX01000043.1.region001",3927,GCA_002085155.1,"NASX01000043.1",0,42595,T1PKS;NRPS-like;NRPS,TRUE,PKS-NRP_Hybrids
"NASX01000084.1.region001",3928,GCA_002085155.1,"NASX01000084.1",0,12482,ranthipeptide,TRUE,RiPPs
"NASX01000093.1.region001",3929,GCA_002085155.1,"NASX01000093.1",0,8085,redox-cofactor,TRUE,Others
NC_007760.1.region001,4004;3930,GCF_000013385.1,NC_007760.1,434237,475347,T3PKS,FALSE,PKSother
NC_007760.1.region002,4005;3931,GCF_000013385.1,NC_007760.1,988817,1011165,thioamitides,FALSE,Others
NC_007760.1.region003,4518;3932;4013,GCF_000013385.1,NC_007760.1,1318814,1363428,NRPS-like,FALSE,NRPS
NC_007760.1.region004,4007;3933,GCF_000013385.1,NC_007760.1,1641823,1667252,betalactone,FALSE,Others
NC_007760.1.region005,4015,GCF_000013385.1,NC_007760.1,3400940,3433338,betalactone,FALSE,Others
NC_007760.1.region006,3935,GCF_000013385.1,NC_007760.1,4475653,4521626,T1PKS,FALSE,PKSI
NC_007760.1.region007,4010;4017,GCF_000013385.1,NC_007760.1,4758460,4769279,RiPP-like,FALSE,RiPPs
NC_008095.1.region001,8055;4546,GCF_000012685.1,NC_008095.1,1015681,1031120,terpene,FALSE,Terpene
NC_008095.1.region002,5247,GCF_000012685.1,NC_008095.1,1490305,1537319,betalactone;NRPS,FALSE,Others
NC_008095.1.region003,5032,GCF_000012685.1,NC_008095.1,1771437,1813469,NRPS-like,FALSE,NRPS
NC_008095.1.region004,8829;8948,GCF_000012685.1,NC_008095.1,1863445,1927180,NRPS-like;NRPS,FALSE,NRPS
NC_008095.1.region005,9086;4544,GCF_000012685.1,NC_008095.1,2778105,2800369,thioamitides,FALSE,Others
NC_008095.1.region006,8063,GCF_000012685.1,NC_008095.1,3235610,3284053,NRPS-like;T1PKS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region007,8062,GCF_000012685.1,NC_008095.1,3318245,3340534,lanthipeptide-class-ii,FALSE,RiPPs
NC_008095.1.region008,8053,GCF_000012685.1,NC_008095.1,4013493,4058514,T1PKS,FALSE,PKSI
NC_008095.1.region009,4532,GCF_000012685.1,NC_008095.1,4135537,4145774,RiPP-like,FALSE,RiPPs
NC_008095.1.region010,4472;4547,GCF_000012685.1,NC_008095.1,4202383,4363714,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region011,4541,GCF_000012685.1,NC_008095.1,4432171,4452468,RRE-containing,FALSE,RiPPs
NC_008095.1.region012,8057;8078,GCF_000012685.1,NC_008095.1,4481593,4563638,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region013,9052,GCF_000012685.1,NC_008095.1,4736845,4822547,transAT-PKS;NRPS;PKS-like,FALSE,PKS-NRP_Hybrids
NC_008095.1.region014,8060,GCF_000012685.1,NC_008095.1,4855908,4923967,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region015,8826;4538,GCF_000012685.1,NC_008095.1,4977638,5044926,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region016,6905;5045,GCF_000012685.1,NC_008095.1,5105156,5116326,RiPP-like,FALSE,RiPPs
NC_008095.1.region017,6904,GCF_000012685.1,NC_008095.1,5235100,5311809,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region018,8058,GCF_000012685.1,NC_008095.1,5387897,5488693,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region019,8059;8084,GCF_000012685.1,NC_008095.1,5585426,5672405,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_008095.1.region020,4543;6873,GCF_000012685.1,NC_008095.1,5715537,5794912,NRPS;RiPP-like,FALSE,Others
NC_008095.1.region021,3957;8660,GCF_000012685.1,NC_008095.1,6157223,6205340,thiopeptide;RiPP-like,FALSE,RiPPs
NC_008095.1.region022,4471;3958;8089,GCF_000012685.1,NC_008095.1,7706985,7729253,terpene,FALSE,Terpene
NC_008095.1.region023,3959;5246,GCF_000012685.1,NC_008095.1,7855961,7897173,ladderane;lanthipeptide-class-ii,FALSE,Others
NC_008095.1.region024,5245;5053,GCF_000012685.1,NC_008095.1,8147549,8188632,T3PKS,FALSE,PKSother
NC_009675.1.region001,3961;3931,GCF_000017505.1,NC_009675.1,1034156,1056528,thioamitides,FALSE,Others
NC_009675.1.region002,3962;3932;6133,GCF_000017505.1,NC_009675.1,1343569,1388243,NRPS-like,FALSE,NRPS
NC_009675.1.region003,3963,GCF_000017505.1,NC_009675.1,1754172,1764240,RiPP-like,FALSE,RiPPs
NC_009675.1.region004,3964;3933,GCF_000017505.1,NC_009675.1,2758734,2784524,betalactone,FALSE,Others
NC_009675.1.region005,3965;4525,GCF_000017505.1,NC_009675.1,4760741,4783626,terpene,FALSE,Terpene
NC_009675.1.region006,3966,GCF_000017505.1,NC_009675.1,4886420,4927488,T3PKS,FALSE,PKSother
NC_009675.1.region007,3967;4521,GCF_000017505.1,NC_009675.1,5017515,5028328,RiPP-like,FALSE,RiPPs
NC_010162.1.region001,3968;4172,GCF_000067165.1,NC_010162.1,189961,198928,RiPP-like,FALSE,RiPPs
NC_010162.1.region002,3969,GCF_000067165.1,NC_010162.1,305061,325577,RRE-containing;RiPP-like,FALSE,RiPPs
NC_010162.1.region003,3970,GCF_000067165.1,NC_010162.1,470421,519104,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_010162.1.region004,4175;4825,GCF_000067165.1,NC_010162.1,611711,632089,terpene,FALSE,Terpene
NC_010162.1.region005,3972,GCF_000067165.1,NC_010162.1,762722,782780,thioamitides,FALSE,Others
NC_010162.1.region006,3973;4826,GCF_000067165.1,NC_010162.1,822032,841947,terpene,FALSE,Terpene
NC_010162.1.region007,3974,GCF_000067165.1,NC_010162.1,997084,1017540,phenazine,FALSE,Others
NC_010162.1.region008,3975,GCF_000067165.1,NC_010162.1,1100138,1121685,thioamitides,FALSE,Others
NC_010162.1.region009,3976;4783,GCF_000067165.1,NC_010162.1,1132220,1187444,hglE-KS,FALSE,PKSother
NC_010162.1.region010,3977,GCF_000067165.1,NC_010162.1,1971790,1993156,terpene,FALSE,Terpene
NC_010162.1.region011,4832;4181,GCF_000067165.1,NC_010162.1,2553118,2564173,RiPP-like,FALSE,RiPPs
NC_010162.1.region012,3979,GCF_000067165.1,NC_010162.1,2877243,2915864,T3PKS,FALSE,PKSother
NC_010162.1.region013,3980,GCF_000067165.1,NC_010162.1,2925331,2965954,T3PKS,FALSE,PKSother
NC_010162.1.region014,3981,GCF_000067165.1,NC_010162.1,3186304,3234506,NRPS,FALSE,NRPS
NC_010162.1.region015,177,GCF_000067165.1,NC_010162.1,4348262,4481226,T3PKS;PKS-like;transAT-PKS,FALSE,PKSother
NC_010162.1.region016,3983,GCF_000067165.1,NC_010162.1,4668185,4710249,ladderane,FALSE,Others
NC_010162.1.region017,4757;4797,GCF_000067165.1,NC_010162.1,4786787,4795916,RiPP-like,FALSE,RiPPs
NC_010162.1.region018,3985;1266,GCF_000067165.1,NC_010162.1,5390668,5433682,NRPS,FALSE,NRPS
NC_010162.1.region019,1026,GCF_000067165.1,NC_010162.1,5774480,5873706,transAT-PKS;NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_010162.1.region020,3987,GCF_000067165.1,NC_010162.1,6840777,6887494,hglE-KS;T1PKS,FALSE,PKSother
NC_010162.1.region021,3988,GCF_000067165.1,NC_010162.1,7424876,7432994,RiPP-like,FALSE,RiPPs
NC_010162.1.region022,4764;4849,GCF_000067165.1,NC_010162.1,8295109,8340240,arylpolyene,FALSE,Others
NC_010162.1.region023,4807,GCF_000067165.1,NC_010162.1,8433878,8456387,LAP;RRE-containing,FALSE,RiPPs
NC_010162.1.region024,3991,GCF_000067165.1,NC_010162.1,8481854,8492048,RiPP-like,FALSE,RiPPs
NC_010162.1.region025,3992,GCF_000067165.1,NC_010162.1,8873050,8891410,terpene,FALSE,Terpene
NC_010162.1.region026,3993,GCF_000067165.1,NC_010162.1,9482561,9533392,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_010162.1.region027,3994;4707;8690,GCF_000067165.1,NC_010162.1,9922352,9965027,thioamitides;LAP,FALSE,Others
NC_010162.1.region028,4812,GCF_000067165.1,NC_010162.1,10015189,10036036,microviridin,FALSE,RiPPs
NC_010162.1.region029,4813;3996,GCF_000067165.1,NC_010162.1,10170935,10212600,phosphonate,FALSE,Others
NC_010162.1.region030,3997,GCF_000067165.1,NC_010162.1,10730171,10741032,RiPP-like,FALSE,RiPPs
NC_010162.1.region031,3998,GCF_000067165.1,NC_010162.1,11124305,11168063,NRPS-like,FALSE,NRPS
NC_010162.1.region032,3999,GCF_000067165.1,NC_010162.1,11466108,11549102,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_010162.1.region033,4782;4177,GCF_000067165.1,NC_010162.1,11773770,11814901,resorcinol,FALSE,Others
NC_010162.1.region034,4207,GCF_000067165.1,NC_010162.1,11907025,11928015,terpene,FALSE,Terpene
NC_010162.1.region035,4002,GCF_000067165.1,NC_010162.1,12216271,12236538,thioamitides,FALSE,Others
NC_010162.1.region036,4003,GCF_000067165.1,NC_010162.1,12614303,12646816,thioamitides;thiopeptide;LAP,FALSE,Others
NC_011145.1.region001,4004;3930,GCF_000020805.1,NC_011145.1,452884,494021,T3PKS,FALSE,PKSother
NC_011145.1.region002,4005;3931,GCF_000020805.1,NC_011145.1,1025419,1047764,thioamitides,FALSE,Others
NC_011145.1.region003,4518;3932;4013,GCF_000020805.1,NC_011145.1,1358795,1403412,NRPS-like,FALSE,NRPS
NC_011145.1.region004,4007;3933,GCF_000020805.1,NC_011145.1,2699520,2724845,betalactone,FALSE,Others
NC_011145.1.region005,4015,GCF_000020805.1,NC_011145.1,3465763,3498171,betalactone,FALSE,Others
NC_011145.1.region006,3935,GCF_000020805.1,NC_011145.1,4500056,4546059,T1PKS,FALSE,PKSI
NC_011145.1.region007,4010;4017,GCF_000020805.1,NC_011145.1,4806856,4817675,RiPP-like,FALSE,RiPPs
NC_011891.1.region001,4004;3930,GCF_000022145.1,NC_011891.1,450873,492010,T3PKS,FALSE,PKSother
NC_011891.1.region002,4005;3931,GCF_000022145.1,NC_011891.1,1019228,1041576,thioamitides,FALSE,Others
NC_011891.1.region003,4518;3932;4013,GCF_000022145.1,NC_011891.1,1453041,1497658,NRPS-like,FALSE,NRPS
NC_011891.1.region004,4007;3933,GCF_000022145.1,NC_011891.1,2762872,2788275,betalactone,FALSE,Others
NC_011891.1.region005,4015,GCF_000022145.1,NC_011891.1,3546701,3579105,betalactone,FALSE,Others
NC_011891.1.region006,3935,GCF_000022145.1,NC_011891.1,4491740,4537719,T1PKS,FALSE,PKSI
NC_011891.1.region007,4010;4017,GCF_000022145.1,NC_011891.1,4779118,4789937,RiPP-like,FALSE,RiPPs
NC_013440.1.region001,4018,GCF_000024805.1,NC_013440.1,86096,108859,RRE-containing,FALSE,RiPPs
NC_013440.1.region002,4019,GCF_000024805.1,NC_013440.1,436541,456826,RRE-containing,FALSE,RiPPs
NC_013440.1.region003,4020,GCF_000024805.1,NC_013440.1,885335,929794,T1PKS,FALSE,PKSI
NC_013440.1.region004,1281,GCF_000024805.1,NC_013440.1,1013433,1072149,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_013440.1.region005,4022,GCF_000024805.1,NC_013440.1,1361316,1412337,NRPS;betalactone,FALSE,Others
NC_013440.1.region006,4023,GCF_000024805.1,NC_013440.1,1484336,1560587,T1PKS,FALSE,PKSI
NC_013440.1.region007,4024,GCF_000024805.1,NC_013440.1,1640019,1658885,terpene,FALSE,Terpene
NC_013440.1.region008,4025,GCF_000024805.1,NC_013440.1,1717717,1757370,NRPS-like,FALSE,NRPS
NC_013440.1.region009,4026,GCF_000024805.1,NC_013440.1,1793966,1850672,NRPS,FALSE,NRPS
NC_013440.1.region010,4027,GCF_000024805.1,NC_013440.1,1914160,1936655,lassopeptide,FALSE,RiPPs
NC_013440.1.region011,4028,GCF_000024805.1,NC_013440.1,2012010,2038367,lanthipeptide-class-i,FALSE,RiPPs
NC_013440.1.region012,4029,GCF_000024805.1,NC_013440.1,2164762,2173692,RiPP-like,FALSE,RiPPs
NC_013440.1.region013,4030,GCF_000024805.1,NC_013440.1,2218152,2228000,RiPP-like,FALSE,RiPPs
NC_013440.1.region014,4031,GCF_000024805.1,NC_013440.1,2360934,2440497,NRPS;T1PKS;RiPP-like,FALSE,Others
NC_013440.1.region015,4032,GCF_000024805.1,NC_013440.1,2762426,2805410,NRPS,FALSE,NRPS
NC_013440.1.region016,4033,GCF_000024805.1,NC_013440.1,3061511,3084102,terpene,FALSE,Terpene
NC_013440.1.region017,4034,GCF_000024805.1,NC_013440.1,3611576,3622005,ectoine,FALSE,Others
NC_013440.1.region018,4035,GCF_000024805.1,NC_013440.1,3999474,4148711,NRPS;T1PKS;phenazine,FALSE,Others
NC_013440.1.region019,4036,GCF_000024805.1,NC_013440.1,4454190,4495900,NRPS-like,FALSE,NRPS
NC_013440.1.region020,4037,GCF_000024805.1,NC_013440.1,4692038,4713798,terpene,FALSE,Terpene
NC_013440.1.region021,4038,GCF_000024805.1,NC_013440.1,5281070,5289697,RiPP-like,FALSE,RiPPs
NC_013440.1.region022,4039,GCF_000024805.1,NC_013440.1,6005398,6046508,T3PKS,FALSE,PKSother
NC_013440.1.region023,4040,GCF_000024805.1,NC_013440.1,6474712,6485594,RiPP-like,FALSE,RiPPs
NC_013440.1.region024,4041,GCF_000024805.1,NC_013440.1,8424491,8466172,NRPS-like,FALSE,NRPS
NC_013440.1.region025,4042,GCF_000024805.1,NC_013440.1,8611626,8660530,NRPS-like;thioamitides,FALSE,Others
NC_013440.1.region026,4043,GCF_000024805.1,NC_013440.1,9319905,9340205,proteusin,FALSE,RiPPs
NC_014623.1.region001,4044;4303,GCF_000165485.1,NC_014623.1,7343,57741,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_014623.1.region002,4045,GCF_000165485.1,NC_014623.1,239834,257635,terpene,FALSE,Terpene
NC_014623.1.region003,4310,GCF_000165485.1,NC_014623.1,278702,313137,lanthipeptide-class-ii;phenazine,FALSE,Others
NC_014623.1.region004,4322,GCF_000165485.1,NC_014623.1,447406,488459,PKS-like,FALSE,PKSother
NC_014623.1.region005,4048,GCF_000165485.1,NC_014623.1,815738,826560,butyrolactone,FALSE,Others
NC_014623.1.region006,4317,GCF_000165485.1,NC_014623.1,922828,963755,NRPS-like,FALSE,NRPS
NC_014623.1.region007,4321;4050,GCF_000165485.1,NC_014623.1,975649,1028612,NRPS;T1PKS;NRPS-like,FALSE,PKS-NRP_Hybrids
NC_014623.1.region008,4313,GCF_000165485.1,NC_014623.1,1320979,1341897,terpene,FALSE,Terpene
NC_014623.1.region009,1341;4052,GCF_000165485.1,NC_014623.1,1347207,1415273,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_014623.1.region010,4306;4053,GCF_000165485.1,NC_014623.1,1508975,1550061,T3PKS,FALSE,PKSother
NC_014623.1.region011,4307,GCF_000165485.1,NC_014623.1,1658503,1679848,thioamitides,FALSE,Others
NC_014623.1.region012,4055,GCF_000165485.1,NC_014623.1,1899437,1942913,T1PKS,FALSE,PKSI
NC_014623.1.region013,5288,GCF_000165485.1,NC_014623.1,2035116,2096970,RRE-containing;T1PKS,FALSE,Others
NC_014623.1.region014,4057,GCF_000165485.1,NC_014623.1,2495349,2517179,indole,FALSE,Others
NC_014623.1.region015,6133,GCF_000165485.1,NC_014623.1,2808646,2851966,NRPS-like,FALSE,NRPS
NC_014623.1.region016,4059,GCF_000165485.1,NC_014623.1,3311320,3353195,resorcinol,FALSE,Others
NC_014623.1.region017,4060,GCF_000165485.1,NC_014623.1,3568102,3590438,thioamitides,FALSE,Others
NC_014623.1.region018,4320,GCF_000165485.1,NC_014623.1,4244952,4285342,NRPS,FALSE,NRPS
NC_014623.1.region019,4062,GCF_000165485.1,NC_014623.1,4312581,4375835,NRPS;furan;terpene,FALSE,Others
NC_014623.1.region020,4063,GCF_000165485.1,NC_014623.1,4751556,4815116,T1PKS,FALSE,PKSI
NC_014623.1.region021,5294;981,GCF_000165485.1,NC_014623.1,4815174,4893894,T1PKS;NRPS,FALSE,PKS-NRP_Hybrids
NC_014623.1.region022,8693,GCF_000165485.1,NC_014623.1,4925239,4935499,RiPP-like,FALSE,RiPPs
NC_014623.1.region023,4066,GCF_000165485.1,NC_014623.1,5010203,5087283,lanthipeptide-class-ii;NRPS;RiPP-like;T1PKS,FALSE,Others
NC_014623.1.region024,4337,GCF_000165485.1,NC_014623.1,5092558,5154240,NRPS;T1PKS,FALSE,PKS-NRP_Hybrids
NC_014623.1.region025,4329,GCF_000165485.1,NC_014623.1,5210462,5219992,RiPP-like,FALSE,RiPPs
NC_014623.1.region026,4069;5275,GCF_000165485.1,NC_014623.1,5640580,5650979,RiPP-like,FALSE,RiPPs
NC_014623.1.region027,4319,GCF_000165485.1,NC_014623.1,5700167,5741674,thiopeptide,FALSE,RiPPs
NC_014623.1.region028,5305,GCF_000165485.1,NC_014623.1,5874629,5989699,T1PKS;NRPS;RiPP-like,FALSE,Others
NC_014623.1.region029,4072;4333,GCF_000165485.1,NC_014623.1,6141493,6187088,NRPS,FALSE,NRPS
NC_014623.1.region030,4327,GCF_000165485.1,NC_014623.1,6407323,6493561,T1PKS,FALSE,PKSI
NC_014623.1.region031,4074;4331,GCF_000165485.1,NC_014623.1,6520435,6567622,ectoine;T1PKS,FALSE,Others
NC_014623.1.region032,4330,GCF_000165485.1,NC_014623.1,6707224,6728280,terpene,FALSE,Terpene
NC_014623.1.region033,5286;4076,GCF_000165485.1,NC_014623.1,7055341,7066187,RiPP-like,FALSE,RiPPs
NC_014623.1.region034,4305;5726,GCF_000165485.1,NC_014623.1,8058962,8079313,RRE-containing,FALSE,RiPPs
NC_014623.1.region035,4342,GCF_000165485.1,NC_014623.1,8348337,8370995,lanthipeptide-class-iv,FALSE,RiPPs
NC_014623.1.region036,4301,GCF_000165485.1,NC_014623.1,8456902,8506688,NRPS,FALSE,NRPS
NC_014623.1.region037,9209,GCF_000165485.1,NC_014623.1,8649952,8670963,terpene,FALSE,Terpene
NC_014623.1.region038,4081,GCF_000165485.1,NC_014623.1,8766853,8789544,lanthipeptide-class-iii,FALSE,RiPPs
NC_014623.1.region039,4312,GCF_000165485.1,NC_014623.1,8911420,8931618,microviridin,FALSE,RiPPs
NC_015711.1.region001,8829;8948,GCF_000219105.1,NC_015711.1,128202,192474,NRPS;NRPS-like,FALSE,NRPS
NC_015711.1.region002,6133,GCF_000219105.1,NC_015711.1,250102,293403,NRPS-like,FALSE,NRPS
NC_015711.1.region003,8055;6142,GCF_000219105.1,NC_015711.1,1007621,1022953,terpene,FALSE,Terpene
NC_015711.1.region004,5161,GCF_000219105.1,NC_015711.1,2154297,2210287,T1PKS;NRPS-like;NRPS,FALSE,PKS-NRP_Hybrids
NC_015711.1.region005,5245;8079,GCF_000219105.1,NC_015711.1,3136017,3174304,T3PKS,FALSE,PKSother
NC_015711.1.region006,9087;1951,GCF_000219105.1,NC_015711.1,3445574,3468709,lanthipeptide-class-ii,FALSE,RiPPs
NC_015711.1.region007,4089,GCF_000219105.1,NC_015711.1,3568866,3577982,RiPP-like,FALSE,RiPPs
NC_015711.1.region008,4090;637,GCF_000219105.1,NC_015711.1,3601792,3624060,terpene,FALSE,Terpene
NC_015711.1.region009,9086;4091,GCF_000219105.1,NC_015711.1,4636120,4658546,thioamitides,FALSE,Others
NC_015711.1.region010,9023,GCF_000219105.1,NC_015711.1,5043648,5084818,T3PKS,FALSE,PKSother
NC_015711.1.region011,8063,GCF_000219105.1,NC_015711.1,5106881,5155769,NRPS-like;T1PKS,FALSE,PKS-NRP_Hybrids
NC_015711.1.region012,8062,GCF_000219105.1,NC_015711.1,5214066,5236415,lanthipeptide-class-ii,FALSE,RiPPs
